StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,irb_consent,age,zip_code,county,household_income,single_parent,occupation,occupation_9_TEXT,housing,housing_5_TEXT,food,housing_stress,energy_stress,food_stress,trans_stress,internet_access,internet_devices,internet_devices_6_TEXT,child_care,child_care_needs,child_care_needs_3_TEXT,child_care_stress,clothing_stress,services,services_15_TEXT,organizations,organizations_7_TEXT,resources_non_access,resources_non_access_15_TEXT,why_non_access,why_non_access_6_TEXT,happy,sad,stressed,angry,frustrated,tired,hopeful,worried,raffle
2023-02-22 04:10:10,2023-02-22 04:57:54,IP Address,100,2864,True,2023-02-22 04:57:56,R_3NWzx1U3Rz6CCSg,anonymous,EN,0.6000000238418579,Yes,33,76118,Atkinson,"$70,001 - $90,000",No,Employed part-time (31 hours or less per week),,I own my own home or apartment,,Most of the time,Not stressful,Not stressful,Not stressful,Not stressful,Very reliable,Tablet,,"Yes, we have additional child care needs",Full-time child care,,Not stressful,Not stressful,"Clothing of household items,Utilities",,"Local Food Bank,Homeless Shelter",,"Computer or technology equipment,Legal aid",,Cost: Lack of funds to receive services,,Nearly always,Rarely,Rarely,Rarely,Rarely,Rarely,Nearly always,Rarely,Yes
2023-02-22 04:48:52,2023-02-22 04:58:40,IP Address,100,587,True,2023-02-22 04:58:40,R_3sbKrlqbldqtJb5,anonymous,EN,0.800000011920929,Yes,35,52175,Atkinson,"$70,001 - $90,000",No,Employed full-time (32 hours or more per week),,I rent a house or apartment,,All of the time,Not stressful,Not stressful,Not stressful,Not stressful,Very reliable,"Laptop computer,Smartphone (e.g., iPhone)",,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,I have not used any of the services below,,,,"None, I was able to access all the resources I needed",,,,Most of the time,Rarely,Some of the time,Rarely,Rarely,Some of the time,Most of the time,Some of the time,Yes
2023-02-22 04:42:20,2023-02-22 05:07:25,IP Address,100,1504,True,2023-02-22 05:07:26,R_2WHiTBkAvWvMX3x,anonymous,EN,0.6000000238418579,Yes,20,60001,Atkinson,"$70,001 - $90,000",Yes,"Employed part-time (31 hours or less per week),Self-Employed",,I rent a house or apartment,,Most of the time,Somewhat stressful,Somewhat stressful,Very stressful,Very stressful,Very reliable,"Smartphone (e.g., iPhone)",,"Yes, we have additional child care needs",After-school child care,,Somewhat stressful,Not stressful,"Clothing of household items,Child care,Rent or mortgage assistance,Legal aid,Healthcare,Transportation",,"Local Food Bank,Afterschool Program,Government Agency",,"Computer or technology equipment,Job search or training",,"Transportation: I did not have a good way to get to the location,Process: I did not know how to get through all the paperwork and requirements",,Some of the time,Most of the time,Most of the time,Most of the time,Some of the time,Most of the time,Some of the time,Nearly always,Yes
2023-02-22 05:14:03,2023-02-22 05:18:57,IP Address,100,293,True,2023-02-22 05:18:57,R_2wAM0eLIJ4fpWpY,anonymous,EN,0.6000000238418579,Yes,26,46202,Brooks,"$70,001 - $90,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,Most of the time,Somewhat stressful,Somewhat stressful,Not stressful,Not stressful,Very reliable,Laptop computer,,"Yes, my child care needs are met",Full-time child care,,Not stressful,Somewhat stressful,"Mental health services,Child care",,"Faith-Based Oranizations,Homeless Shelter,Afterschool Program",,"Mental health services,Rent or mortgage assistance",,"Availability: Resource does not exist in my area,Hours: It was not open when I could get to the location",,Some of the time,Most of the time,Some of the time,Most of the time,Most of the time,Some of the time,Some of the time,Most of the time,Yes
2023-02-22 05:11:18,2023-02-22 05:20:56,IP Address,100,578,True,2023-02-22 05:20:57,R_1laaCsluMTprf1r,anonymous,EN,0.6000000238418579,Yes,30,48150,Jeff Davis,"Greater than $90,000",Yes,Employed full-time (32 hours or more per week),,I own my own home or apartment,,Most of the time,Not stressful,Not stressful,Somewhat stressful,Somewhat stressful,Somewhat reliable,"Desktop computer,Smartphone (e.g., iPhone),Smart home device (e.g., Alexa, Google Home)",,"Yes, we have additional child care needs",After-school child care,,Very stressful,Very stressful,"Mental health services,Child care,Healthcare,Job search or training,Transportation",,"Local Food Bank,Afterschool Program,Government Agency",,"None, I was able to access all the resources I needed",,,,Most of the time,Some of the time,Some of the time,Some of the time,Rarely,Some of the time,Most of the time,Some of the time,Yes
2023-02-22 05:43:15,2023-02-22 05:46:24,IP Address,100,188,True,2023-02-22 05:46:24,R_3EL40KX1CvMoSoH,anonymous,EN,0.6000000238418579,Yes,22,61401,Atkinson,"Greater than $90,000",No,Employed full-time (32 hours or more per week),,I rent a house or apartment,,Some of the time,Somewhat stressful,Somewhat stressful,Somewhat stressful,Somewhat stressful,Somewhat reliable,"Smart home device (e.g., Alexa, Google Home)",,"Not applicable, I do not have children",,,Somewhat stressful,Somewhat stressful,"Clothing of household items,Child care,Utilities",,"Afterschool Program,Domestic Assault Shelter",,"Clothing of household items,Child care,Utilities",,"Hours: It was not open when I could get to the location,Process: I did not know how to get through all the paperwork and requirements",,Most of the time,Some of the time,Some of the time,Some of the time,Most of the time,Some of the time,Most of the time,Some of the time,Yes
2023-02-15 05:51:58,2023-02-15 05:52:40,IP Address,22,42,False,2023-02-22 05:52:46,R_29tgnfuPpiuiLXQ,qr,EN,1,Yes,20,31605,Lowndes,Prefer not to answer,Yes,"Unemployed, seeking work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 05:50:40,2023-02-22 06:03:05,IP Address,100,744,True,2023-02-22 06:03:05,R_1dtNAnktBbfhIMY,anonymous,EN,0.8999999761581421,Yes,32,49102,Berrien,"Greater than $90,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,All of the time,Somewhat stressful,Not stressful,Not stressful,Not stressful,Very reliable,"Laptop computer,Smartphone (e.g., iPhone)",,"Yes, my child care needs are met",Full-time child care,,Somewhat stressful,Not stressful,"Mental health services,Child care,Rent or mortgage assistance,Healthcare",,"Afterschool Program,Government Agency,Nonprofit organization",,"None, I was able to access all the resources I needed",,,,Most of the time,Some of the time,Some of the time,Some of the time,Some of the time,Most of the time,Most of the time,Rarely,Yes
2023-02-22 06:30:31,2023-02-22 06:36:00,IP Address,100,329,True,2023-02-22 06:36:01,R_3MS6uCneiX51ah1,anonymous,EN,0.6000000238418579,Yes,56 years,31605,Lowndes,"Greater than $90,000",Yes,Employed full-time (32 hours or more per week),,I own my own home or apartment,,All of the time,Not stressful,Not stressful,Not stressful,Not stressful,Very reliable,"Desktop computer,Laptop computer,Smartphone (e.g., iPhone),Tablet",,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this",Not stressful,I have not used any of the services below,,,,"None, I was able to access all the resources I needed",,,,Nearly always,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Most of the time,Some of the time,No
2023-02-22 07:03:21,2023-02-22 07:10:39,IP Address,100,437,True,2023-02-22 07:10:41,R_2q1XcdPcwTcE8ta,anonymous,EN,1,Yes,45,31602,Lowndes,"$50,001 - $70,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,Most of the time,Somewhat stressful,Somewhat stressful,Very stressful,Somewhat stressful,Somewhat reliable,"Desktop computer,Laptop computer,Smartphone (e.g., iPhone)",,"Yes, my child care needs are met",After-school child care,,Not stressful,Somewhat stressful,"Food,Computer or technology equipment,Legal aid",,"Faith-Based Oranizations,Afterschool Program,Nonprofit organization",,"Mental health services,Healthcare",,"Availability: Resource does not exist in my area,Cost: Lack of funds to receive services",,Most of the time,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Most of the time,Some of the time,Yes
2023-02-22 07:45:18,2023-02-22 07:48:04,IP Address,100,166,True,2023-02-22 07:48:04,R_54GdO2Q9OM8vkM9,anonymous,EN,0.6000000238418579,Yes,21,90017,Atkinson,"$30,001 - $50,000",Yes,"Employed part-time (31 hours or less per week),Student",,I own my own home or apartment,,All of the time,Somewhat stressful,Somewhat stressful,Somewhat stressful,Somewhat stressful,Somewhat reliable,"Laptop computer,Smartphone (e.g., iPhone),Tablet",,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this","Not applicable, I do not have to pay for this","Mental health services,Food,Clothing of household items,Computer or technology equipment",,"Faith-Based Oranizations,Local Food Bank",,"Mental health services,Food,Clothing of household items,Computer or technology equipment,Healthcare,Medical equipment or supplies",,"Availability: Resource does not exist in my area,Transportation: I did not have a good way to get to the location,Hours: It was not open when I could get to the location,Cost: Lack of funds to receive services,Process: I did not know how to get through all the paperwork and requirements",,Most of the time,Most of the time,Most of the time,Most of the time,Some of the time,Some of the time,Most of the time,Most of the time,Yes
2023-02-15 08:43:43,2023-02-15 08:47:33,IP Address,59,229,False,2023-02-22 08:50:03,R_3peR5IHXWc0iycC,anonymous,EN,1,Yes,18,31757,,"$50,001 - $70,000",No,Student,,Other (please specify),living with parents,All of the time,Not stressful,Not stressful,Somewhat stressful,Not stressful,Very reliable,"Desktop computer,Laptop computer,Smartphone (e.g., iPhone),Tablet,Smart home device (e.g., Alexa, Google Home)",,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Not stressful,,,,,,,,,,,,,,,,,
2023-02-15 09:56:07,2023-02-15 09:56:31,IP Address,3,23,False,2023-02-22 09:56:34,R_3O6XBbeaO48UtHW,anonymous,EN,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 10:09:53,2023-02-22 10:18:13,IP Address,100,500,True,2023-02-22 10:18:15,R_1ikhI24OOF9N0TL,anonymous,EN,0.800000011920929,Yes,28,80904,Ware,"$50,001 - $70,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,All of the time,Somewhat stressful,Somewhat stressful,Not stressful,Not stressful,Somewhat reliable,"Desktop computer,Laptop computer,Smartphone (e.g., iPhone)",,"Not applicable, my children are old enough they do not require childcare",,,Somewhat stressful,Somewhat stressful,"Mental health services,Child care,Computer or technology equipment,Legal aid,Medical equipment or supplies,Job search or training",,"Local Food Bank,Afterschool Program,Government Agency,Nonprofit organization",,"Mental health services,Utilities,Legal aid,Healthcare,Medical equipment or supplies,Job search or training",,"Transportation: I did not have a good way to get to the location,Cost: Lack of funds to receive services,Process: I did not know how to get through all the paperwork and requirements",,Most of the time,Rarely,Some of the time,Some of the time,Some of the time,Some of the time,Most of the time,Some of the time,Yes
2023-02-22 11:09:18,2023-02-22 11:21:51,IP Address,100,752,True,2023-02-22 11:21:53,R_2uEwhf5AR001Kzj,anonymous,EN,0.800000011920929,Yes,69,31601,Lowndes,"$0 - $30,000",Yes,Disabled,,I own my own home or apartment,,All of the time,Somewhat stressful,Somewhat stressful,Very stressful,Somewhat stressful,Somewhat reliable,Other (please specify),Ipad,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this",Somewhat stressful,Other (please specify),Medicare,,,Other (please specify),Didn't try. Make to much for things,"Process: I did not know how to get through all the paperwork and requirements,Other (please specify)",We have to many things in our name but they are paid for . Or we wouldn't be able to have them now!,Most of the time,Some of the time,Some of the time,Rarely,Some of the time,Some of the time,Most of the time,Some of the time,Yes
2023-02-22 11:41:22,2023-02-22 11:47:27,IP Address,100,365,True,2023-02-22 11:47:31,R_1jx1on4I0xGcqCc,anonymous,EN,0.800000011920929,Yes,72,31601,Lowndes,"$0 - $30,000",Yes,Retired,,Other (please specify),Reverse momage,Most of the time,"Not applicable, do not have to pay for this",Somewhat stressful,Somewhat stressful,Somewhat stressful,Somewhat reliable,Laptop computer,,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Not stressful,Medical equipment or supplies,,Government Agency,,"None, I was able to access all the resources I needed",,,,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Yes
2023-02-22 11:59:09,2023-02-22 11:59:52,IP Address,100,42,True,2023-02-22 11:59:53,R_Umf4P4rIlAIZPtn,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 11:56:17,2023-02-22 12:04:12,IP Address,100,475,True,2023-02-22 12:04:14,R_1GyulmR41XmL1Gi,anonymous,EN,1,Yes,37,31602,Lowndes,"Greater than $90,000",No,Employed full-time (32 hours or more per week),,I rent a house or apartment,,All of the time,Somewhat stressful,Not stressful,Somewhat stressful,Not stressful,Somewhat reliable,"Laptop computer,Smartphone (e.g., iPhone),Tablet",,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Somewhat stressful,,,,,,,,,Most of the time,Most of the time,Most of the time,Some of the time,Most of the time,Most of the time,Most of the time,Most of the time,Yes
2023-02-22 12:20:34,2023-02-22 12:20:40,IP Address,100,6,True,2023-02-22 12:20:41,R_1Q5Vr964NYaeVXl,anonymous,EN,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 12:20:45,2023-02-22 12:21:21,IP Address,100,35,True,2023-02-22 12:21:22,R_2AEG9jHoW6AO0wR,anonymous,EN,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
2023-02-22 12:47:34,2023-02-22 12:51:41,IP Address,100,246,True,2023-02-22 12:51:42,R_2w0IKtOu7QoBOik,anonymous,EN,0.8999999761581421,Yes,"18 ",31636,Lowndes,"$0 - $30,000",No,"Employed part-time (31 hours or less per week),Student",,I rent a house or apartment,,All of the time,Somewhat stressful,Very stressful,Very stressful,Somewhat stressful,Somewhat reliable,"Smartphone (e.g., iPhone)",,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Somewhat stressful,I have not used any of the services below,,,,"None, I was able to access all the resources I needed",,,,Some of the time,Most of the time,Nearly always,Some of the time,Some of the time,Nearly always,Most of the time,Most of the time,Yes
